timestamp,price (€/MWh)
2027-01-01 00:00,22.915796
2027-01-01 00:15,22.91695
2027-01-01 00:30,22.935698
2027-01-01 00:45,22.932102
2027-01-01 01:00,22.912521
2027-01-01 01:15,22.921711
2027-01-01 01:30,22.91579
2027-01-01 01:45,22.906939
2027-01-01 02:00,22.005014
2027-01-01 02:15,22.005816
2027-01-01 02:30,22.011665
2027-01-01 02:45,22.03334
2027-01-01 03:00,21.418798
2027-01-01 03:15,21.432213
2027-01-01 03:30,21.429668
2027-01-01 03:45,21.440039
2027-01-01 04:00,16.51888
2027-01-01 04:15,16.535603
2027-01-01 04:30,16.538946
2027-01-01 04:45,16.54517
2027-01-01 05:00,15.59376
2027-01-01 05:15,15.606479
2027-01-01 05:30,15.6110115
2027-01-01 05:45,15.624097
2027-01-01 06:00,12.866107
2027-01-01 06:15,12.893541
2027-01-01 06:30,12.931232
2027-01-01 06:45,12.966417
2027-01-01 07:00,12.906424
2027-01-01 07:15,12.9221115
2027-01-01 07:30,12.927273
2027-01-01 07:45,12.922471
2027-01-01 08:00,12.7716465
2027-01-01 08:15,12.772724
2027-01-01 08:30,12.795016
2027-01-01 08:45,12.791311
2027-01-01 09:00,12.627388
2027-01-01 09:15,12.609291
2027-01-01 09:30,12.617109
2027-01-01 09:45,12.606296
2027-01-01 10:00,12.552495
2027-01-01 10:15,12.544628
2027-01-01 10:30,12.550176
2027-01-01 10:45,12.553647
2027-01-01 11:00,12.565768
2027-01-01 11:15,12.573827
2027-01-01 11:30,12.561779
2027-01-01 11:45,12.534868
2027-01-01 12:00,12.5398035
2027-01-01 12:15,12.527375
2027-01-01 12:30,12.538048
2027-01-01 12:45,12.526132
2027-01-01 13:00,12.931709
2027-01-01 13:15,12.906175
2027-01-01 13:30,12.906777
2027-01-01 13:45,12.893707
2027-01-01 14:00,14.000852
2027-01-01 14:15,14.011993
2027-01-01 14:30,14.027728
2027-01-01 14:45,14.037268
2027-01-01 15:00,16.691065
2027-01-01 15:15,16.710014
2027-01-01 15:30,16.70295
2027-01-01 15:45,16.708006
2027-01-01 16:00,21.787186
2027-01-01 16:15,21.781668
2027-01-01 16:30,21.770391
2027-01-01 16:45,21.796663
2027-01-01 17:00,34.90245
2027-01-01 17:15,34.910168
2027-01-01 17:30,34.90717
2027-01-01 17:45,34.921738
2027-01-01 18:00,36.29271
2027-01-01 18:15,36.301846
2027-01-01 18:30,36.308865
2027-01-01 18:45,36.307125
2027-01-01 19:00,35.730362
2027-01-01 19:15,35.741547
2027-01-01 19:30,35.734196
2027-01-01 19:45,35.732506
2027-01-01 20:00,34.809147
2027-01-01 20:15,34.79837
2027-01-01 20:30,34.79814
2027-01-01 20:45,34.78534
2027-01-01 21:00,34.315754
2027-01-01 21:15,34.3047
2027-01-01 21:30,34.30177
2027-01-01 21:45,34.300007
2027-01-01 22:00,34.151318
2027-01-01 22:15,34.157127
2027-01-01 22:30,34.147938
2027-01-01 22:45,34.134018
2027-01-01 23:00,30.360601
2027-01-01 23:15,30.334517
2027-01-01 23:30,30.329605
2027-01-01 23:45,30.313892
2027-01-02 00:00,29.943027
2027-01-02 00:15,29.957447
2027-01-02 00:30,29.969475
2027-01-02 00:45,29.953558
2027-01-02 01:00,29.905817
2027-01-02 01:15,29.896345
2027-01-02 01:30,29.90487
2027-01-02 01:45,29.908236
2027-01-02 02:00,29.907879
2027-01-02 02:15,29.911264
2027-01-02 02:30,29.919771
2027-01-02 02:45,29.919424
2027-01-02 03:00,29.921507
2027-01-02 03:15,29.918962
2027-01-02 03:30,29.916084
2027-01-02 03:45,29.911072
2027-01-02 04:00,29.98235
2027-01-02 04:15,29.980694
2027-01-02 04:30,29.97201
2027-01-02 04:45,29.981445
2027-01-02 05:00,30.157
2027-01-02 05:15,30.157661
2027-01-02 05:30,30.170849
2027-01-02 05:45,30.1779
2027-01-02 06:00,34.233757
2027-01-02 06:15,34.240005
2027-01-02 06:30,34.255917
2027-01-02 06:45,34.25635
2027-01-02 07:00,53.322155
2027-01-02 07:15,53.32173
2027-01-02 07:30,53.32159
2027-01-02 07:45,53.31124
2027-01-02 08:00,56.291836
2027-01-02 08:15,56.305214
2027-01-02 08:30,56.292484
2027-01-02 08:45,56.308395
2027-01-02 09:00,57.96889
2027-01-02 09:15,57.97086
2027-01-02 09:30,57.97461
2027-01-02 09:45,57.97342
2027-01-02 10:00,62.46568
2027-01-02 10:15,62.46652
2027-01-02 10:30,62.45978
2027-01-02 10:45,62.46116
2027-01-02 11:00,62.053223
2027-01-02 11:15,62.054733
2027-01-02 11:30,62.053986
2027-01-02 11:45,62.042328
2027-01-02 12:00,66.86041
2027-01-02 12:15,66.84681
2027-01-02 12:30,66.839775
2027-01-02 12:45,66.82028
2027-01-02 13:00,68.59514
2027-01-02 13:15,68.561356
2027-01-02 13:30,68.54554
2027-01-02 13:45,68.53194
2027-01-02 14:00,70.26795
2027-01-02 14:15,70.26342
2027-01-02 14:30,70.24884
2027-01-02 14:45,70.25575
2027-01-02 15:00,72.879585
2027-01-02 15:15,72.88706
2027-01-02 15:30,72.784706
2027-01-02 15:45,72.829506
2027-01-02 16:00,73.16602
2027-01-02 16:15,73.167
2027-01-02 16:30,73.173904
2027-01-02 16:45,73.1648
2027-01-02 17:00,73.90793
2027-01-02 17:15,73.90958
2027-01-02 17:30,73.89981
2027-01-02 17:45,73.78892
2027-01-02 18:00,73.92163
2027-01-02 18:15,73.8961
2027-01-02 18:30,73.907265
2027-01-02 18:45,73.93186
2027-01-02 19:00,73.44997
2027-01-02 19:15,73.49411
2027-01-02 19:30,73.41377
2027-01-02 19:45,73.389206
2027-01-02 20:00,71.09141
2027-01-02 20:15,71.124344
2027-01-02 20:30,71.119896
2027-01-02 20:45,71.105736
2027-01-02 21:00,69.14453
2027-01-02 21:15,69.155235
2027-01-02 21:30,69.16312
2027-01-02 21:45,69.146996
2027-01-02 22:00,64.54199
2027-01-02 22:15,64.53256
2027-01-02 22:30,64.5613
2027-01-02 22:45,64.55156
2027-01-02 23:00,53.480278
2027-01-02 23:15,53.491962
2027-01-02 23:30,53.494682
2027-01-02 23:45,53.48363
2027-01-03 00:00,27.584658
2027-01-03 00:15,27.603453
2027-01-03 00:30,27.605728
2027-01-03 00:45,27.611023
2027-01-03 01:00,24.93001
2027-01-03 01:15,24.921846
2027-01-03 01:30,24.924759
